Company,JobClosed,ClosedDate,JobComplete,JobCompletionDate,JobEngineered,CheckOff1,CheckOff2,CheckOff3,CheckOff4,CheckOff5,JobReleased,JobHeld,SchedStatus,JobNum,PartNum,RevisionNum,DrawNum,PartDescription,ProdQty,IUM,StartDate,StartHour,DueDate,DueHour,ReqDueDate,JobCode,QuoteNum,QuoteLine,ProdCode,UserChar1,UserChar2,UserChar3,UserChar4,UserDate1,UserDate2,UserDate3,UserDate4,UserDecimal1,UserDecimal2,UserInteger1,UserInteger2,CommentText,ExpenseCode,InCopyList,WIName,WIStartDate,WIStartHour,WIDueDate,WIDueHour,Candidate,SchedCode,SchedLocked,ProjectID,WIPCleared,JobFirm,PersonList,PersonID,ProdTeamID,QtyCompleted,Plant,DatePurged,TravelerReadyToPrint,TravelerLastPrinted,StatusReadyToPrint,StatusLastPrinted,CallNum,CallLine,JobType,RestoreFlag,PhaseID,AnalysisCode,LockQty,HDCaseNum,ProcessMode,PlannedActionDate,PlannedKitDate,MSPTaskID,MSPPredecessor,UserMapData,ProductionYield,OrigProdQty,PreserveOrigQtys,NoAutoCompletion,NoAutoClosing,CreatedBy,CreateDate,WhseAllocFlag,OwnershipStatus,PDMObjID,ExportRequested,SplitMfgCostElements,XRefPartNum,XRefPartType,XRefCustNum,BasePartNum,BaseRevisionNum,RoughCutScheduled,EquipID,PlanNum,MaintPriority,SplitJob,NumberSource,CloseMeterReading,IssueTopicID1,IssueTopicID2,IssueTopicID3,IssueTopicID4,IssueTopicID5,IssueTopicID6,IssueTopicID7,IssueTopicID8,IssueTopicID9,IssueTopicID10,IssueTopics,ResTopicID1,ResTopicID2,ResTopicID3,ResTopicID4,ResTopicID5,ResTopicID6,ResTopicID7,ResTopicID8,ResTopicID9,ResTopicID10,ResTopics,Forward,SchedSeq,PAAExists,DtlsWithinLeadTime,GroupSeq,RoughCut,PlanGUID,PlanUserID,LastChangedBy,LastChangedOn,EPMExportLevel,JobWorkflowState,JobCSR,ExternalMES,SysRowID,LastExternalMESDate,LastScheduleDate,LastScheduleProc,SchedPriority,DaysLate,ContractID,ProjProcessed,SyncReqBy,CustName,CustID,IsCSRSet,UnReadyCostProcess,ProcSuspendedUpdates,ProjProcessedDate,PCLinkRemoved,ForeignSysRowID,ssePart_c,EngineerCode_c,EngineeringApproval_c,EngineeringReview_c,QtyMinimum_c,Customer_c,QualityApproval_c,InitialReview_c
HEM,1,2018-03-19,1,2018-03-19,1,0,0,0,0,0,1,1,R,80864,742837,N/C,,"Pin, Straight, Headless",100,EA,2017-12-08,6,2018-02-19,8,2018-02-25,,0,0,PIN,,,,,,,,,0,0,0,0,"CONTRACT #                     DPAS RATINGFA8634-12-C-2651                  DO-A1SPRPA1-13-G-001X                DO-A1",,1,,2017-12-08,6,2018-02-19,8,1,NORMAL,0,,1,1,RPaul,RPaul,,100,MfgSys,,0,2017-12-08,0,,0,0,MFG,,,,1,0,S,2017-12-08,2017-12-08,,,,1,100,0,0,0,Ejorge,2017-11-28,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,,,,0,,,0,AEB12114-1D68-4D21-8A11-D8897071C446,,,,0,0,,0,0,,,0,0,,,0,AEB12114-1D68-4D21-8A11-D8897071C446,0,,1,1,90,UTAS,1,1
HEM,1,2018-03-27,1,2018-03-27,1,0,0,0,0,0,1,1,R,81783,ASTM_A838_ALLOY2_430FR_0.4900GD,02,,ASTM A838 ALLOY 2  430FR 80-88HRB ASTM A838 ALLOY 2  430FR 80-88 HRB 0.5000 RD,6.3717,FT,2018-02-12,0,2018-02-12,0,2018-02-12,,0,0,,,,,,,,,,0,0,0,0,,,1,,2018-02-12,0,2018-02-12,0,1,NORMAL,0,,1,1,RPaul,RPaul,,12,MfgSys,,0,2018-03-02,0,,0,0,MFG,,,,1,0,S,,,,,,1,6.3717,0,0,0,Ejorge,2018-02-07,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,,,,0,,,0,D8035D5B-4FE6-4A0D-B0BE-D889C4F3759F,,,,0,0,,0,0,,,0,0,,,0,D8035D5B-4FE6-4A0D-B0BE-D889C4F3759F,0,,1,1,0,,1,1
HEM,1,2018-05-31,1,2018-05-31,1,0,0,0,0,0,1,1,R,82409,790341-3,N/C,,"Bushing, Sleeve",25,EA,2018-03-23,6,2018-05-15,9,2017-10-31,,0,0,BUSHING,,,,,,,,,0,0,0,0,UNDER LEAD TIME ORDER,,1,,2018-03-23,6,2018-05-15,9,1,NORMAL,0,,1,1,RPaul,RPaul,,25,MfgSys,,0,2018-03-23,0,,0,0,MFG,,,,1,0,S,2018-03-23,2018-03-23,,,,1,4,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,,,,0,,,0,4CBCF2FC-C231-4B62-BC6E-D89A067F2DC4,,,,-997350,11,,0,0,,,0,0,,,0,4CBCF2FC-C231-4B62-BC6E-D89A067F2DC4,0,,1,1,10,UTAS,1,1
SMC,1,2017-06-05,1,2017-05-30,1,0,0,0,0,0,1,1,R,020968,9526M67P01,C,,"Pin, Shouldered",225,EA,2016-12-30,10.18,2017-04-11,14,2017-04-12,,0,0,PIN,,,,,,,,,0,0,0,0,,,0,,2016-12-30,10.18,2017-04-11,14,1,NORMAL,0,,1,1,,,,228,MfgSys,,0,2017-03-21,0,,0,0,MFG,,,,0,0,S,2016-12-28,2016-12-30,,,,1,1533,0,0,0,sbevets1,2017-03-11,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,3052E0AF-28AC-4694-8908-D89AC0FEFC62,,,,0,0,,0,0,,,0,0,,,0,3052E0AF-28AC-4694-8908-D89AC0FEFC62,0,,0,0,0,,0,0
HEM,1,2018-04-26,1,2018-04-26,1,0,0,0,0,0,1,1,R,81371,69538B6-4,11,,"Pin, Hollow",200,EA,2018-03-29,20.91,2018-05-11,10,2018-05-01,,0,0,PIN,,,,,,,,,0,0,0,0,"Derco's Govt Contract # SPE4AX-14-D-9417, Priority Rating: DO-A1Tom L. 1/11/18",,1,,2018-03-29,20.91,2018-05-11,10,1,NORMAL,0,,1,1,RPaul,RPaul,,186,MfgSys,,0,2018-03-01,0,,0,0,MFG,,,,1,0,S,2018-03-29,2018-03-29,,,,1,50,0,0,0,Ejorge,2018-01-10,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,,,,0,,,0,06D7CDE8-79F3-413B-B412-D89D02CAD1BF,,,,-1002390,-10,,0,0,,,0,0,,,0,06D7CDE8-79F3-413B-B412-D89D02CAD1BF,0,,1,1,185,DERCO,1,1
SMC,1,2016-09-09,1,2016-09-09,1,0,0,0,0,0,1,1,R,020394,L44874P01,B,,"Balance, Weight - State 4",20,EA,2016-08-02,10.79,2016-08-05,14,2016-08-05,,0,0,WEIGHT,,,,,,,,,0,0,0,0,,,0,,2016-08-02,10.79,2016-08-05,14,1,NORMAL,0,,1,1,,,,23,MfgSys,,0,2016-08-23,0,,0,0,MFG,,,,0,0,S,2016-07-29,2016-08-02,,,,0,4,0,0,0,,,0,,,,0,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,17091788-1D86-4652-8D87-D89F9E1E2C2A,,,,0,0,,0,0,,,0,0,,,0,17091788-1D86-4652-8D87-D89F9E1E2C2A,0,,0,0,0,,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82722,QQ-A-225/6_T4_0.6800GD,E,,QQ-A-225/6 T4 0.6800 GD (2024-T4),18.75,FT,2018-11-16,20.78,2018-11-28,0,2018-11-28,,0,0,,,,,,,,,,0,0,0,0,,,1,,2018-11-16,20.78,2018-11-28,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-11-16,2018-11-16,,,,1,2.4,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,19920,1,0,0,1,,,,,0,,,0,3A4F914E-F657-419A-9054-D8A5893419D9,,,,-960870,163,,0,0,,,0,0,,,0,3A4F914E-F657-419A-9054-D8A5893419D9,0,,0,0,18.75,DETAIL,0,0
SMC,1,2017-08-29,1,2017-08-07,1,0,0,0,0,0,1,1,R,021212,9009M14P20,AA,,"Bushing, Sleeve Flanged",2,EA,2017-06-12,13.08,2017-06-26,14,2017-06-27,,0,0,BUSHING,,,,,,,,,0,0,0,0,SPLIT 63 PCS TO J021212-1 AFTER OP # 60  JD 7/27/17,,0,,2017-06-12,13.08,2017-06-26,14,1,NORMAL,0,,1,1,,,,7,MfgSys,,0,2017-06-27,0,,0,0,MFG,,,,0,0,S,2017-06-08,2017-06-12,,,,1,65,0,0,0,JIppolito,2017-06-27,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,E553445B-3F58-4B17-ABA4-D8AA742A3B02,,,,0,0,,0,0,,,0,0,,,0,E553445B-3F58-4B17-ABA4-D8AA742A3B02,0,,0,0,0,,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,MRP00000233276,584083-1,A,,"Pin, Lock",334,EA,2018-12-07,8.5,2019-02-14,0,2019-02-14,,0,0,PIN,,,,,,,,,0,0,0,0,,,0,,2018-12-07,8.5,2019-02-14,0,0,NORMAL,0,,0,0,,,,0,MfgSys,,0,,0,,0,0,MFG,,,,0,0,S,2018-12-07,2018-12-07,,,,1,334,0,0,0,Ejorge,2018-06-02,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,20950,1,0,0,1,,,,,0,,,0,6B5190BD-0669-42E5-92CC-D8AC67DE20AA,,,,-954870,188,,0,0,,,0,0,,,0,6B5190BD-0669-42E5-92CC-D8AC67DE20AA,0,,0,0,0,,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,84214,NAS1297-4-9,6,,"Bolt, Shoulder - Hex Head",0,EA,2019-07-17,0,2019-07-17,0,2019-07-17,,0,0,BOLT,,,,,,,,,0,0,0,0,,,1,,2019-07-17,0,2019-07-17,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,0,0,S,2019-07-17,2019-07-17,,,,1,22,0,0,0,Ejorge,2018-05-05,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,26780,1,1,0,1,,,,,0,,,0,5F4421A3-277C-496D-BA3B-D8AF9FD6D0A3,,,,-902310,407,,0,0,,,0,0,,,0,5F4421A3-277C-496D-BA3B-D8AF9FD6D0A3,0,557,1,1,0,DETAIL,1,1
SMC,1,2018-01-31,1,2018-01-30,1,0,0,0,0,0,1,1,4,021697,9108M28P03,C,,"Insert, Screw Thread",5,EA,2018-01-11,0,2018-01-11,0,2017-12-07,,0,0,MISC,,,,,,,,,0,0,0,0,,,0,,2018-01-11,0,2018-01-11,0,1,NORMAL,0,,1,1,,,,4,MfgSys,,0,2018-01-30,0,,0,0,MFG,,,,0,0,S,2018-01-09,2018-01-11,,,,1,5,0,0,0,mdalley,2018-01-11,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,62029BF0-C9E7-4C04-BDD1-D8B127597D4D,,,,0,0,,0,0,,,0,0,,,0,62029BF0-C9E7-4C04-BDD1-D8B127597D4D,0,,1,1,0,,1,1
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82617,775650-320,N/C,,"Boss, Washer",35,EA,2019-03-18,15.66,2019-04-24,0,2019-04-24,,0,0,BOSS,,,,,,,,,0,0,0,0,,,1,,2019-03-18,15.66,2019-04-24,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2019-03-18,2019-03-18,,,,1,2,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,24860,1,0,0,1,,,,,0,,,0,EC4FB63E-CCE9-4609-9607-D8D602486236,,,,-931590,285,,0,0,,,0,0,,,0,EC4FB63E-CCE9-4609-9607-D8D602486236,0,,0,0,30,UTAS,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,84265,7110194H01,A,,"Tie Rod Assy, Cac Inboard",20,EA,2019-01-02,17.39,2019-01-21,0,2019-01-21,,0,0,ASSEMBLY,,,,,,,,,0,0,0,0,,,1,,2019-01-02,17.39,2019-01-21,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2019-01-02,2019-01-02,,,,1,1,0,0,0,Ejorge,2018-05-07,0,,,,1,,,418,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,22190,1,0,0,1,,,,,0,,,0,8ED537D3-178D-46CC-8A92-D8D831CC84E7,,,,-948870,213,,0,0,,,0,0,,,0,8ED537D3-178D-46CC-8A92-D8D831CC84E7,0,,0,0,20,UTAS,0,0
HEM,0,,0,,1,0,0,0,0,0,1,1,R,82410,36368,B,,"Rod, Threaded",75,EA,2018-04-19,9.08,2018-06-26,18,2018-06-15,,0,0,ROD,,,,,,,,,0,0,0,0,"15 Extra Pieces Required For Roll Thread Setup.CONTRACT #                 DPAS RATINGFA8615-12-C-6016             DO-A1SPRPA1-13-G-001X            DO-A1",,1,,2018-04-19,9.08,2018-06-26,18,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,2018-03-29,0,,0,0,MFG,,,,1,0,S,2018-04-26,2018-04-26,,,,1,6,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,6050,1,0,0,0,,,,,0,,,0,F7ABF168-5E92-448A-B7F6-D8E6F36A6A0D,,,,-1004310,-18,,0,0,,,0,0,,,0,F7ABF168-5E92-448A-B7F6-D8E6F36A6A0D,0,,1,1,60,UTAS,1,1
SMC,1,2016-05-23,1,2016-05-23,0,0,0,0,0,0,0,1,R,020100,2013M50P03,F,,"Pin, Straight, Headless",817,EA,2016-03-11,6,2016-04-29,10,2016-03-11,,0,0,PIN,,,,,,,,,0,0,0,0,,,0,,2016-03-11,6,2016-04-29,10,1,NORMAL,0,,1,1,,,,922,MfgSys,,0,2016-03-21,0,,0,0,MFG,,,,0,0,S,2016-03-09,2016-03-11,,,,0,800,0,0,0,WMassey,2016-03-11,0,,,,0,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,DF79002D-2B3F-4DA6-9AFA-D8F11019F4E2,,,,0,0,,0,0,,,0,0,,,0,DF79002D-2B3F-4DA6-9AFA-D8F11019F4E2,0,,0,0,0,,0,0
SMC,1,2017-06-05,1,2017-06-05,1,0,0,0,0,0,1,1,R,021069,1460M65P01,A,,"Nut, Hexagon",435,EA,2017-03-27,9.08,2017-04-13,14,2017-04-14,,0,0,NUT,,,,,,,,,0,0,0,0,,,0,,2017-03-27,9.08,2017-04-13,14,1,NORMAL,0,,1,1,,,,415,MfgSys,,0,2017-04-26,0,,0,0,MFG,,,,0,0,S,2017-03-23,2017-03-27,,,,1,435,0,0,0,JIppolito,2017-04-14,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,6B0767AB-49EA-4499-9844-D8F6B7B72055,,,,0,0,,0,0,,,0,0,,,0,6B0767AB-49EA-4499-9844-D8F6B7B72055,0,,0,0,0,,0,0
SMC,1,2016-05-23,1,2016-05-23,0,0,0,0,0,0,0,1,R,000141,1522M76P01,ONO,,"Weight, Balance",70,EA,2016-01-29,6,2016-02-26,7,2016-01-29,,0,0,WEIGHT,,,,,,,,,0,0,70236,0,LOT NO 19726,,0,,2016-01-29,6,2016-02-26,7,1,NORMAL,0,,1,1,,,,59,MfgSys,,0,2016-02-02,0,,0,0,MFG,,,,0,0,S,2016-01-27,2016-01-29,,,,0,70,0,0,0,sbevets1,2016-01-29,0,,,,0,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,2F59F2D2-C953-4C81-AA2A-D8FA1526DA71,,,,0,0,,0,0,,,0,0,,,0,2F59F2D2-C953-4C81-AA2A-D8FA1526DA71,0,,0,0,0,,0,0
HEM,1,2017-12-20,1,2017-12-20,1,0,0,0,0,0,1,1,R,80104,36467,E,,"Spacer, Assembly",75,EA,2017-12-08,18.14,2017-12-15,0,2017-12-15,,0,0,SPACER,,,,,,,,,0,0,0,0,Customer - UTAS,,1,,2017-12-08,18.14,2017-12-15,0,1,NORMAL,1,,1,1,,,,75,MfgSys,,0,2017-11-04,0,,0,0,MFG,,,,1,0,S,2017-12-08,2017-12-08,,,,1,75,0,0,0,Ejorge,2017-10-05,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,2F0065E4-A4E3-4166-85F3-D90551951C47,,,,0,0,,0,0,,,0,0,,,0,2F0065E4-A4E3-4166-85F3-D90551951C47,0,,1,1,45,,1,0
HEM,1,2018-04-11,1,2018-04-05,1,0,0,0,0,0,1,1,R,80306,510375,D,,"Lug, Dome",175,EA,2018-01-02,18.1,2018-04-05,10.5,2018-02-22,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2018-01-02,18.1,2018-04-05,10.5,1,NORMAL,0,,1,1,RPaul,RPaul,,154,MfgSys,,0,2017-11-04,0,,0,0,MFG,,,,1,0,S,2018-01-02,2018-01-02,,,,1,175,0,0,0,Ejorge,2017-10-19,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,72402974-9760-4FB2-81DB-D90AAEC6DA81,,,,-1000230,-1,,0,0,,,0,0,,,0,72402974-9760-4FB2-81DB-D90AAEC6DA81,0,,1,1,150,ALP,1,1
SMC,1,2017-10-13,1,2017-10-09,1,0,0,0,0,0,1,1,R,021271,17A190-274P02,D,,Ignitor Tube,120,EA,2017-10-03,9.1,2017-11-10,14,2017-11-13,,0,0,MISC,,,,,,,,,0,0,0,0,,,0,,2017-10-03,9.1,2017-11-10,14,1,NORMAL,0,,1,1,,,,218,MfgSys,,0,2017-07-20,0,,0,0,MFG,,,,0,0,S,2017-09-29,2017-10-03,,,,1,478,0,0,0,Ejorge,2017-07-20,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,423F9464-D39B-4091-963C-D932981DA7DC,,,,0,0,,0,0,,,0,0,,,0,423F9464-D39B-4091-963C-D932981DA7DC,0,,0,0,0,,0,0
HEM,1,2017-11-27,1,2017-11-21,1,0,0,0,0,0,1,0,1,80478,PC31002-001,B,,Drag Wire,70,EA,2017-11-09,-50.56,2017-11-21,0,2017-11-21,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2017-11-09,-50.56,2017-11-21,0,1,NORMAL,0,,1,1,,,,68,MfgSys,,0,2017-11-01,0,,0,0,MFG,,,,1,0,S,2017-11-09,2017-11-09,,,,1,70,0,0,0,TLentini,2017-11-01,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,8384FEEA-88F3-4DA0-BF4E-D93678C482CE,,,,0,0,,0,0,,,0,0,,,0,8384FEEA-88F3-4DA0-BF4E-D93678C482CE,0,,1,1,70,,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,83203,AMS4117_0.4250GD,K,,AMS 4117 0.4250 GD (6061-T651),36,FT,2018-10-19,23,2018-11-02,0,2018-11-02,,0,0,,,,,,,,,,0,0,0,0,,,1,,2018-10-19,23,2018-11-02,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-10-19,2018-10-19,,,,1,13.5112,0,0,0,Ejorge,2018-03-20,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,18590,1,0,0,1,,,,,0,,,0,56164BEA-4D81-4669-80D2-D9372945082F,,,,-967110,137,,0,0,,,0,0,,,0,56164BEA-4D81-4669-80D2-D9372945082F,0,,0,0,36,,0,0
SMC,1,2017-08-29,1,2017-07-11,1,0,0,0,0,0,1,1,R,020892,4096523-109P01,E,,"Nut, Tube, Coupling",68,EA,2017-05-25,6.92,2017-07-07,14,2017-07-10,,0,0,NUT,,,,,,,,,0,0,0,0,SPLIT 892 PCS TO J020892-1 AFTER OP # 20  JD 05/25/17,,0,,2017-05-25,6.92,2017-07-07,14,1,NORMAL,0,,1,1,,,,65,MfgSys,,0,2017-03-27,0,,0,0,MFG,,,,0,0,S,2017-05-23,2017-05-25,,,,1,1269,0,0,0,sbevets1,2017-02-14,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,79D46A4A-7325-4208-8051-D938399B538F,,,,0,0,,0,0,,,0,0,,,0,79D46A4A-7325-4208-8051-D938399B538F,0,,0,0,0,,0,0
HEM,1,2017-10-31,1,2017-10-23,1,0,0,0,0,0,1,0,1,69959,549797,C,,"Tubing, Nylon",50,EA,2017-11-03,11.55,2017-11-15,0,2017-11-15,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2017-11-03,11.55,2017-11-15,0,1,NORMAL,0,,1,1,,,,47,MfgSys,,0,2017-10-10,0,,0,0,MFG,,,,1,0,S,2017-11-03,2017-11-03,,,,1,50,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,A74A1484-BAED-40F5-BF6B-D94475CA0E0D,,,,-992790,30,,0,0,,,0,0,,,0,A74A1484-BAED-40F5-BF6B-D94475CA0E0D,0,,1,1,0,,0,0
SMC,1,2017-01-06,1,2017-01-06,0,0,0,0,0,0,0,1,R,020272,9505M11P08,N,,"Bushing, Sleeve",589,EA,2016-12-26,13.78,2017-01-02,14,2017-01-02,,0,0,BUSHING,,,,,,,,,0,0,0,0,"********************************************************************************S.S.E. PART***********************************************************************************************************************************************************NO CHANGES ALLOWED*************************************************************************",,0,,2016-12-26,13.78,2017-01-02,14,1,NORMAL,0,,1,1,,,,522,MfgSys,,0,2016-10-24,0,,0,0,MFG,,,,0,0,S,2016-12-22,2016-12-26,,,,0,18,0,0,0,,,0,,,,0,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,3BB6DEED-FDDD-43F0-9CDF-D95A632B9398,,,,0,0,,0,0,,,0,0,,,0,3BB6DEED-FDDD-43F0-9CDF-D95A632B9398,0,,0,0,0,,0,0
SMC,1,2017-06-08,1,2017-06-07,1,0,0,0,0,0,1,1,R,020969,9107M83P02,C,,"Bushing, Sleeve",40,EA,2017-03-13,13.2,2017-03-15,14,2017-03-16,,0,0,BUSHING,,,,,,,,,0,0,0,0,,,0,,2017-03-13,13.2,2017-03-15,14,1,NORMAL,0,,1,1,,,,36,MfgSys,,0,2017-04-07,0,,0,0,MFG,,,,0,0,S,2017-03-09,2017-03-13,,,,1,50,0,0,0,JIppolito,2017-03-16,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,822F560D-69C8-4AED-AAA0-D95CCDAC7633,,,,0,0,,0,0,,,0,0,,,0,822F560D-69C8-4AED-AAA0-D95CCDAC7633,0,,0,0,0,,0,0
HEM,1,2018-01-30,1,2018-01-30,1,0,0,0,0,0,1,0,1,81410,00-016912,B,,Reset Screw Body,2315,EA,2018-01-29,15.18,2018-02-02,0,2018-02-02,,0,0,SCREW,,,,,,,,,0,0,0,0,,,1,,2018-01-29,15.18,2018-02-02,0,1,NORMAL,0,,1,1,,,,2315,MfgSys,,0,2018-01-15,0,,0,0,MFG,,,,1,0,S,2018-01-29,2018-01-29,,,,1,2315,0,0,0,TLentini,2018-01-15,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,A30B71AA-0221-4C5D-BBC4-D96A47BFAA4E,,,,0,0,,0,0,,,0,0,,,0,A30B71AA-0221-4C5D-BBC4-D96A47BFAA4E,0,,1,1,2315,C&A Machine,1,1
SMC,0,,0,,1,0,0,0,0,0,0,1,R,MRP00000000385,9942M96P02,F,,"Pin, Straight - Headed",1172,EA,2019-06-25,11,2019-06-27,14,2019-06-28,,0,0,PIN,,,,,,,,,0,0,0,0,,,0,,2019-06-25,11,2019-06-27,14,0,NORMAL,0,,0,0,,,,0,MfgSys,,0,,0,,0,0,MFG,,,,0,0,S,2019-06-21,2019-06-25,,,,1,1172,0,0,0,Ejorge,2018-06-02,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,AF99C269-C4A3-4E6B-AB57-D975F585BB9B,,,,0,0,,0,0,,,0,0,,,0,AF99C269-C4A3-4E6B-AB57-D975F585BB9B,0,,0,0,0,,0,0
SMC,1,2017-12-11,1,2017-12-07,1,0,0,0,0,0,1,1,R,021563,9811M70P13,G,,Spacer,140,EA,2017-11-07,6,2017-11-13,11,2017-11-07,,0,0,SPACER,,,,,,,,,0,0,0,0,,,0,,2017-11-07,6,2017-11-13,11,1,NORMAL,0,,1,1,,,,131,MfgSys,,0,2017-11-07,0,,0,0,MFG,,,,0,0,S,2017-11-03,2017-11-07,,,,1,120,0,0,0,JIppolito,2017-11-07,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,7A116592-67BE-4E22-810D-D99026A28541,,,,0,0,,0,0,,,0,0,,,0,7A116592-67BE-4E22-810D-D99026A28541,0,,1,1,0,,0,0
HEM,1,2018-05-09,1,2018-05-07,1,0,0,0,0,0,1,0,1,84141,LG SAMPLE,,,Titanium Bar Sample,2,EA,2018-05-07,8.87,2018-05-25,24,2018-05-28,,0,0,CUSTOM,,,,,,,,,0,0,0,0,Ø 1.125 Slugs,,1,,2018-05-07,8.87,2018-05-25,24,1,NORMAL,0,,1,1,,,,2,MfgSys,,0,2018-05-04,0,,0,0,MFG,,,,1,0,S,2018-05-07,2018-05-07,,,,1,2,0,0,0,TLentini,2018-05-04,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,73EADC11-335B-4C85-B218-D990AC570990,,,,0,0,,0,0,,,0,0,,,0,73EADC11-335B-4C85-B218-D990AC570990,0,,1,1,2,Metals Testing Co,1,1
